231,0.90,-0.15,0.41,0.03,0.10,0.06,-1.28,2077,979.88,22.10
232,0.89,-0.16,0.41,0.03,0.00,-0.00,-1.12,2091,979.88,22.10
233,0.89,-0.16,0.42,0.03,-0.02,0.06,-1.11,2104,979.88,22.10
234,0.89,-0.17,0.42,0.03,-0.02,0.06,-1.11,2116,979.93,22.10
235,0.89,-0.17,0.42,0.03,-0.02,0.01,-1.14,2129,979.93,22.10
236,0.89,-0.17,0.42,0.03,-0.04,-0.01,-1.14,2142,979.93,22.10
237,0.89,-0.17,0.43,0.03,-0.04,-0.01,-1.14,2155,979.93,22.10
238,0.89,-0.17,0.43,0.03,-0.01,0.05,-1.12,2168,979.93,22.06
239,0.89,-0.17,0.43,0.03,-0.01,-0.01,-1.15,2181,979.93,22.06
240,0.89,-0.16,0.43,0.03,-0.01,-0.01,-1.15,2194,979.80,22.06
241,0.89,-0.16,0.43,0.03,-0.04,-0.01,-1.19,2207,979.80,22.06
242,0.89,-0.16,0.43,0.02,-0.04,-0.01,-1.19,2220,979.80,22.06
243,0.89,-0.16,0.43,0.02,-0.03,-0.03,-1.13,2233,979.80,22.06
244,0.89,-0.16,0.43,0.02,0.07,0.01,-0.97,2246,979.80,22.09
245,0.89,-0.16,0.43,0.02,0.07,0.01,-0.97,2258,979.80,22.09
246,0.89,-0.16,0.43,0.02,-0.01,0.02,-0.41,2272,979.87,22.09
247,0.89,-0.16,0.42,0.02,-0.08,0.40,0.31,2285,979.87,22.09
248,0.89,-0.16,0.42,0.03,-0.08,0.40,0.31,2297,979.87,22.09
249,0.89,-0.15,0.42,0.03,0.04,0.50,-0.22,2311,979.87,22.09
250,0.89,-0.15,0.42,0.04,0.31,-0.35,-2.00,2323,979.87,22.07
251,0.89,-0.15,0.43,0.04,0.31,-0.35,-2.00,2336,979.87,22.07
252,0.88,-0.15,0.44,0.03,0.25,-1.00,-2.00,2350,979.87,22.07
253,0.88,-0.15,0.45,0.03,0.25,-1.00,-2.00,2362,979.84,22.07
254,0.88,-0.15,0.45,0.02,-0.77,-0.35,-2.00,2375,979.84,22.07
255,0.88,-0.15,0.45,0.02,-0.57,0.32,-0.65,2388,979.84,22.07
256,0.89,-0.14,0.44,0.01,-0.57,0.32,-0.65,2401,979.84,22.08
257,0.89,-0.13,0.43,0.01,0.17,0.39,-0.96,2414,979.84,22.08
258,0.89,-0.12,0.43,0.01,0.33,0.49,-0.41,2426,979.84,22.08
259,0.90,-0.11,0.42,0.01,0.33,0.49,-0.41,2440,979.86,22.08
260,0.90,-0.12,0.42,0.01,0.04,0.03,0.11,2453,979.86,22.08
261,0.90,-0.12,0.42,0.01,-0.17,-0.37,-0.16,2465,979.86,22.08
262,0.89,-0.13,0.43,0.01,-0.17,-0.37,-0.16,2479,979.86,22.08
263,0.89,-0.13,0.43,0.01,-0.17,-0.31,-0.71,2492,979.86,22.08
264,0.89,-0.13,0.43,0.02,-0.00,-0.31,-1.51,2504,979.86,22.08
265,0.89,-0.13,0.43,0.02,-0.00,0.01,-1.51,2518,979.84,22.08
266,0.89,-0.13,0.44,0.02,0.07,0.05,-1.83,2531,979.84,22.08
267,0.89,-0.13,0.44,0.02,0.07,0.05,-1.83,2543,979.84,22.08
268,0.88,-0.13,0.45,0.02,0.03,-0.02,-1.55,2556,979.84,22.08
269,0.88,-0.14,0.45,0.02,-0.01,-0.08,-1.20,2570,979.84,22.07
270,0.88,-0.14,0.45,0.02,-0.01,-0.08,-1.20,2582,979.84,22.07
271,0.88,-0.14,0.46,0.02,-0.07,-0.02,-0.89,2595,979.80,22.07
272,0.87,-0.15,0.46,0.02,-0.11,0.02,-0.81,2608,979.80,22.07
273,0.87,-0.15,0.46,0.02,-0.11,0.02,-0.81,2621,979.80,22.07
274,0.87,-0.16,0.47,0.03,-0.08,0.00,-0.89,2634,979.80,22.07
275,0.87,-0.16,0.47,0.03,-0.05,-0.03,-1.06,2647,979.80,22.10
276,0.86,-0.16,0.47,0.03,-0.05,-0.03,-1.06,2660,979.80,22.10
277,0.86,-0.16,0.48,0.03,-0.04,-0.08,-1.20,2673,979.82,22.10
278,0.86,-0.16,0.48,0.03,-0.04,-0.08,-1.20,2685,979.82,22.10
279,0.86,-0.16,0.48,0.03,-0.00,-0.08,-1.23,2699,979.82,22.10
280,0.86,-0.16,0.49,0.03,-0.01,-0.06,-1.20,2712,979.82,22.10
281,0.86,-0.16,0.49,0.03,-0.01,-0.06,-1.20,2724,979.82,22.10
282,0.85,-0.16,0.49,0.03,-0.09,-0.04,-1.10,2738,979.82,22.10
283,0.85,-0.16,0.50,0.03,-0.10,-0.06,-1.01,2750,979.82,22.10
284,0.85,-0.16,0.50,0.04,-0.10,-0.06,-1.01,2763,979.82,22.10
285,0.85,-0.16,0.50,0.04,-0.09,-0.01,-0.99,2777,979.82,22.10
286,0.85,-0.16,0.50,0.04,-0.04,0.05,-1.01,2789,979.82,22.10
287,0.85,-0.16,0.50,0.04,-0.04,0.05,-1.01,2802,979.82,22.11
288,0.84,-0.16,0.51,0.04,0.01,0.04,-1.06,2816,979.82,22.11
289,0.84,-0.16,0.51,0.04,0.02,0.04,-1.12,2828,979.82,22.11
290,0.84,-0.16,0.51,0.04,0.02,0.01,-1.12,2841,979.90,22.11
291,0.84,-0.17,0.51,0.04,-0.01,-0.00,-1.12,2854,979.90,22.11
292,0.84,-0.17,0.52,0.04,-0.01,-0.00,-1.12,2867,979.90,22.11
293,0.84,-0.17,0.52,0.04,-0.00,-0.01,-1.14,2880,979.90,22.11
294,0.83,-0.17,0.52,0.04,-0.03,-0.02,-1.14,2893,979.90,22.09
295,0.83,-0.17,0.52,0.04,-0.03,-0.02,-1.14,2906,979.90,22.09
296,0.83,-0.17,0.53,0.04,-0.05,-0.04,-1.10,2919,979.82,22.09
297,0.83,-0.17,0.53,0.04,-0.07,-0.03,-1.07,2932,979.82,22.09
298,0.83,-0.17,0.53,0.04,-0.07,-0.03,-1.07,2945,979.82,22.09
299,0.83,-0.17,0.53,0.04,-0.06,-0.01,-1.06,2958,979.82,22.09
300,0.82,-0.17,0.54,0.04,-0.05,0.01,-1.05,2971,979.82,22.08
301,0.82,-0.17,0.54,0.04,-0.05,0.01,-1.05,2983,979.82,22.08
302,0.82,-0.17,0.54,0.04,-0.03,0.01,-1.06,2997,979.78,22.08
303,0.82,-0.17,0.54,0.04,-0.03,0.01,-1.06,3010,979.78,22.08
304,0.82,-0.18,0.54,0.04,-0.01,-0.02,-1.07,3022,979.78,22.08
305,0.82,-0.18,0.54,0.04,-0.01,-0.04,-1.08,3036,979.78,22.08
306,0.82,-0.18,0.55,0.04,-0.01,-0.04,-1.08,3048,979.78,22.10
307,0.81,-0.18,0.55,0.04,-0.01,-0.01,-1.06,3061,979.78,22.10
308,0.81,-0.18,0.55,0.04,-0.02,0.02,-1.03,3075,979.84,22.10
309,0.81,-0.18,0.55,0.04,-0.02,0.02,-1.03,3087,979.84,22.10
310,0.81,-0.18,0.55,0.04,-0.02,0.02,-1.03,3100,979.84,22.10
311,0.81,-0.18,0.56,0.04,-0.03,-0.00,-1.03,3113,979.84,22.10
312,0.81,-0.18,0.56,0.04,-0.03,-0.00,-1.03,3126,979.84,22.09
313,0.81,-0.18,0.56,0.04,-0.03,0.00,-1.05,3139,979.84,22.09
314,0.80,-0.18,0.56,0.04,-0.04,0.00,-1.05,3152,979.84,22.09
315,0.80,-0.18,0.57,0.04,-0.04,-0.01,-1.05,3165,979.79,22.09
316,0.80,-0.18,0.57,0.04,-0.03,-0.01,-1.08,3178,979.79,22.09
317,0.80,-0.18,0.57,0.04,-0.03,-0.01,-1.08,3190,979.79,22.09
318,0.80,-0.18,0.57,0.04,-0.03,-0.00,-1.11,3204,979.79,22.09
319,0.79,-0.18,0.57,0.04,-0.03,-0.02,-1.11,3217,979.79,22.09
320,0.79,-0.18,0.58,0.04,-0.03,-0.02,-1.11,3229,979.79,22.09
321,0.79,-0.18,0.58,0.04,-0.04,-0.01,-1.09,3243,979.83,22.09
322,0.79,-0.18,0.58,0.04,-0.03,0.01,-1.07,3256,979.83,22.09
323,0.79,-0.19,0.58,0.04,-0.03,0.01,-1.07,3268,979.83,22.09
324,0.79,-0.19,0.59,0.04,-0.02,0.02,-1.08,3281,979.83,22.09
325,0.78,-0.19,0.59,0.04,-0.02,0.01,-1.09,3295,979.83,22.11
326,0.78,-0.19,0.59,0.04,-0.02,0.01,-1.09,3307,979.83,22.11
327,0.78,-0.19,0.59,0.04,-0.04,-0.00,-1.08,3320,979.86,22.11
328,0.78,-0.19,0.59,0.04,-0.04,-0.00,-1.08,3333,979.86,22.11
329,0.78,-0.19,0.60,0.04,-0.04,-0.00,-1.06,3346,979.86,22.11
330,0.78,-0.19,0.60,0.04,-0.03,-0.01,-1.06,3359,979.86,22.11
331,0.77,-0.19,0.60,0.04,-0.03,-0.01,-1.06,3372,979.86,22.12
332,0.77,-0.19,0.60,0.04,-0.04,-0.01,-1.06,3385,979.86,22.12
333,0.77,-0.19,0.61,0.04,-0.02,-0.02,-1.05,3398,979.86,22.12
334,0.77,-0.19,0.61,0.04,-0.02,-0.02,-1.05,3410,979.86,22.12
335,0.77,-0.19,0.61,0.04,-0.01,-0.02,-1.05,3424,979.86,22.12
336,0.76,-0.19,0.61,0.04,-0.02,0.04,-1.03,3437,979.86,22.12
337,0.76,-0.19,0.61,0.04,-0.02,0.04,-1.03,3449,979.86,22.11
338,0.76,-0.19,0.62,0.04,-0.02,0.03,-1.07,3463,979.86,22.11
339,0.76,-0.19,0.62,0.04,-0.02,0.03,-1.07,3476,979.86,22.11
340,0.76,-0.19,0.62,0.04,-0.04,0.01,-1.08,3488,979.86,22.11
341,0.75,-0.20,0.62,0.04,-0.03,-0.00,-1.10,3502,979.86,22.11
342,0.75,-0.20,0.63,0.04,-0.03,-0.00,-1.10,3515,979.86,22.11
343,0.75,-0.20,0.63,0.04,-0.03,-0.00,-1.11,3527,979.86,22.14
344,0.75,-0.20,0.63,0.04,-0.04,-0.02,-1.09,3540,979.86,22.14
345,0.75,-0.20,0.63,0.04,-0.04,-0.02,-1.09,3553,979.86,22.14
346,0.74,-0.20,0.63,0.04,-0.03,0.01,-1.07,3566,979.97,22.14
347,0.74,-0.20,0.64,0.04,-0.02,0.02,-1.09,3579,979.97,22.14
348,0.74,-0.20,0.64,0.04,-0.02,0.02,-1.09,3592,979.97,22.14
349,0.74,-0.20,0.64,0.04,-0.02,0.02,-1.07,3605,979.97,22.12
350,0.74,-0.20,0.64,0.04,-0.02,0.01,-1.07,3618,979.97,22.12
351,0.73,-0.20,0.64,0.04,-0.02,0.01,-1.07,3631,979.97,22.12
352,0.73,-0.20,0.65,0.05,-0.01,0.00,-1.07,3644,979.84,22.12
353,0.73,-0.20,0.65,0.05,-0.01,0.00,-1.07,3657,979.84,22.12
354,0.73,-0.20,0.65,0.05,0.00,0.02,-1.08,3670,979.84,22.12
355,0.72,-0.20,0.65,0.05,-0.00,0.01,-1.07,3683,979.84,22.12
356,0.72,-0.20,0.66,0.05,-0.00,0.01,-1.07,3695,979.84,22.11
357,0.72,-0.20,0.66,0.05,-0.04,0.01,-1.06,3708,979.84,22.11
358,0.72,-0.20,0.66,0.05,-0.03,0.04,-1.04,3722,979.84,22.11
359,0.72,-0.20,0.66,0.05,-0.03,0.04,-1.04,3734,979.84,22.11
360,0.71,-0.20,0.67,0.05,-0.03,0.03,-1.07,3747,979.84,22.11
361,0.71,-0.20,0.67,0.05,-0.01,0.02,-1.08,3761,979.84,22.11
362,0.71,-0.20,0.67,0.05,-0.01,0.02,-1.08,3773,979.84,22.08
363,0.71,-0.21,0.67,0.05,-0.03,-0.00,-1.07,3786,979.84,22.08
364,0.71,-0.21,0.67,0.05,-0.03,-0.00,-1.07,3799,979.78,22.08
365,0.70,-0.21,0.68,0.05,-0.04,0.01,-1.06,3812,979.78,22.08
366,0.70,-0.21,0.68,0.05,-0.02,0.02,-1.08,3825,979.78,22.08
367,0.70,-0.21,0.68,0.05,-0.02,0.02,-1.08,3837,979.78,22.08
368,0.70,-0.21,0.68,0.05,-0.00,0.03,-1.09,3851,979.78,22.12
369,0.70,-0.21,0.68,0.05,-0.01,0.03,-1.08,3864,979.78,22.12
370,0.69,-0.21,0.68,0.05,-0.01,0.03,-1.08,3876,979.78,22.12
371,0.69,-0.21,0.69,0.05,-0.02,0.04,-1.08,3890,979.87,22.12
372,0.69,-0.21,0.69,0.05,-0.01,0.05,-1.06,3903,979.87,22.12
373,0.69,-0.21,0.69,0.05,-0.01,0.05,-1.06,3915,979.87,22.12
374,0.69,-0.21,0.69,0.05,-0.00,0.04,-1.07,3929,979.87,22.10
375,0.68,-0.21,0.69,0.05,-0.00,0.04,-1.06,3941,979.87,22.10
376,0.68,-0.21,0.70,0.05,-0.00,0.04,-1.06,3954,979.87,22.10
377,0.68,-0.21,0.70,0.05,-0.01,0.04,-1.06,3968,979.80,22.10
378,0.68,-0.21,0.70,0.05,-0.01,0.04,-1.06,3980,979.80,22.10
379,0.68,-0.22,0.70,0.05,-0.01,0.03,-1.08,3993,979.80,22.10
380,0.67,-0.22,0.70,0.05,-0.02,0.03,-1.08,4005,979.80,22.14
381,0.67,-0.22,0.71,0.05,-0.02,0.03,-1.08,4019,979.80,22.14
382,0.67,-0.22,0.71,0.05,-0.02,0.02,-1.07,4032,979.80,22.14
383,0.67,-0.22,0.71,0.05,-0.02,0.04,-1.06,4044,979.90,22.14
384,0.66,-0.22,0.71,0.05,-0.02,0.04,-1.06,4058,979.90,22.14
385,0.66,-0.22,0.71,0.05,-0.03,0.02,-1.07,4070,979.90,22.14
386,0.66,-0.22,0.71,0.05,-0.03,0.02,-1.07,4083,979.90,22.14
387,0.66,-0.22,0.72,0.05,-0.03,0.02,-1.07,4097,979.90,22.12
388,0.65,-0.22,0.72,0.05,-0.03,0.02,-1.07,4109,979.90,22.12
389,0.65,-0.22,0.72,0.05,-0.03,0.02,-1.07,4122,979.86,22.12
390,0.65,-0.22,0.72,0.05,-0.03,0.01,-1.07,4135,979.86,22.12
391,0.65,-0.23,0.72,0.05,-0.02,0.03,-1.09,4148,979.86,22.12
392,0.65,-0.23,0.72,0.05,-0.02,0.03,-1.09,4161,979.86,22.12
393,0.65,-0.22,0.73,0.05,0.00,0.05,-1.11,4173,979.86,22.11
394,0.64,-0.22,0.73,0.05,-0.00,0.07,-1.08,4187,979.86,22.11
395,0.64,-0.22,0.73,0.05,-0.00,0.07,-1.08,4200,979.84,22.11
396,0.64,-0.23,0.73,0.05,-0.02,0.06,-1.07,4212,979.84,22.11
397,0.64,-0.23,0.73,0.05,-0.01,0.04,-1.07,4226,979.84,22.11
398,0.64,-0.23,0.73,0.05,-0.01,0.04,-1.07,4239,979.84,22.11
399,0.63,-0.23,0.74,0.05,-0.00,0.05,-1.06,4251,979.84,22.12
400,0.63,-0.23,0.74,0.05,-0.00,0.05,-1.06,4264,979.84,22.12
401,0.63,-0.23,0.74,0.05,-0.01,0.04,-1.06,4277,979.84,22.12
402,0.63,-0.23,0.74,0.05,-0.02,0.04,-1.06,4290,979.87,22.12
403,0.63,-0.23,0.74,0.05,-0.02,0.04,-1.06,4303,979.87,22.12
404,0.62,-0.23,0.74,0.05,-0.01,0.05,-1.07,4316,979.87,22.12
405,0.62,-0.23,0.75,0.05,-0.01,0.05,-1.07,4329,979.87,22.14
406,0.62,-0.23,0.75,0.05,-0.01,0.05,-1.07,4341,979.87,22.14
407,0.62,-0.23,0.75,0.05,-0.02,0.03,-1.07,4355,979.87,22.14
408,0.62,-0.23,0.75,0.05,-0.02,0.02,-1.08,4368,979.94,22.14
409,0.61,-0.23,0.75,0.05,-0.02,0.02,-1.08,4380,979.94,22.14
410,0.61,-0.23,0.75,0.05,-0.02,0.04,-1.08,4393,979.94,22.14
411,0.61,-0.23,0.76,0.05,-0.02,0.04,-1.08,4407,979.94,22.13
412,0.61,-0.23,0.76,0.05,-0.02,0.05,-1.08,4419,979.94,22.13
413,0.60,-0.23,0.76,0.05,-0.02,0.04,-1.07,4432,979.94,22.13
414,0.60,-0.23,0.76,0.05,-0.02,0.04,-1.07,4446,979.85,22.13
415,0.60,-0.23,0.76,0.05,-0.02,0.04,-1.08,4458,979.85,22.13
416,0.60,-0.23,0.76,0.05,-0.02,0.04,-1.07,4471,979.85,22.13
417,0.60,-0.23,0.77,0.05,-0.02,0.04,-1.07,4484,979.85,22.13
418,0.59,-0.23,0.77,0.05,-0.02,0.05,-1.07,4497,979.85,22.15
419,0.59,-0.23,0.77,0.05,-0.03,0.04,-1.06,4510,979.85,22.15
420,0.59,-0.23,0.77,0.05,-0.03,0.04,-1.06,4523,979.98,22.15
421,0.59,-0.23,0.77,0.05,-0.03,0.05,-1.05,4536,979.98,22.15
422,0.59,-0.23,0.77,0.05,-0.01,0.05,-1.07,4548,979.98,22.15
423,0.58,-0.23,0.78,0.05,-0.01,0.04,-1.07,4561,979.98,22.15
424,0.58,-0.23,0.78,0.05,-0.02,0.04,-1.06,4575,979.98,22.14
425,0.58,-0.23,0.78,0.05,-0.02,0.04,-1.06,4587,979.98,22.14
426,0.58,-0.23,0.78,0.05,-0.02,0.05,-1.07,4600,979.88,22.14
427,0.57,-0.23,0.78,0.05,-0.01,0.05,-1.08,4614,979.88,22.14
428,0.57,-0.23,0.78,0.05,-0.01,0.05,-1.08,4626,979.88,22.14
429,0.57,-0.23,0.78,0.05,-0.01,0.06,-1.07,4639,979.88,22.14
430,0.57,-0.23,0.79,0.05,-0.02,0.05,-1.07,4652,979.88,22.14
431,0.57,-0.23,0.79,0.05,-0.02,0.05,-1.07,4665,979.88,22.14
432,0.56,-0.23,0.79,0.05,-0.02,0.04,-1.07,4678,979.88,22.14
433,0.56,-0.23,0.79,0.05,-0.03,0.04,-1.07,4690,979.91,22.14
434,0.56,-0.23,0.79,0.05,-0.03,0.04,-1.07,4704,979.91,22.14
435,0.56,-0.23,0.79,0.05,-0.03,0.04,-1.06,4716,979.91,22.14
436,0.56,-0.23,0.79,0.05,-0.03,0.04,-1.06,4729,979.91,22.15
437,0.55,-0.23,0.80,0.05,-0.04,0.05,-1.05,4743,979.91,22.15
438,0.55,-0.23,0.80,0.05,-0.03,0.04,-1.07,4755,979.91,22.15
439,0.55,-0.23,0.80,0.05,-0.03,0.04,-1.07,4768,979.89,22.15
440,0.55,-0.23,0.80,0.05,-0.02,0.04,-1.09,4782,979.89,22.15
441,0.55,-0.23,0.80,0.05,-0.02,0.05,-1.08,4794,979.89,22.15
442,0.54,-0.23,0.80,0.05,-0.02,0.05,-1.08,4807,979.89,22.16
443,0.54,-0.23,0.80,0.05,-0.02,0.04,-1.09,4819,979.89,22.16
444,0.54,-0.23,0.81,0.05,-0.02,0.05,-1.08,4833,979.89,22.16
445,0.54,-0.23,0.81,0.05,-0.02,0.05,-1.08,4846,979.94,22.16
446,0.54,-0.23,0.81,0.05,-0.03,0.04,-1.07,4858,979.94,22.16
447,0.53,-0.23,0.81,0.05,-0.03,0.04,-1.07,4872,979.94,22.16
448,0.53,-0.23,0.81,0.05,-0.02,0.04,-1.07,4884,979.94,22.16
449,0.53,-0.23,0.81,0.05,-0.02,0.06,-1.06,4897,979.94,22.18
450,0.53,-0.23,0.81,0.05,-0.02,0.06,-1.06,4911,979.94,22.18
451,0.53,-0.23,0.82,0.05,-0.03,0.04,-1.06,4923,979.99,22.18
452,0.52,-0.23,0.82,0.05,-0.03,0.04,-1.06,4936,979.99,22.18
453,0.52,-0.23,0.82,0.05,-0.03,0.04,-1.06,4950,979.99,22.18
454,0.52,-0.23,0.82,0.05,-0.02,0.04,-1.07,4962,979.99,22.18
455,0.52,-0.23,0.82,0.05,-0.02,0.06,-1.07,4975,979.99,22.14
456,0.51,-0.23,0.82,0.04,-0.02,0.06,-1.07,4988,979.99,22.14
457,0.51,-0.23,0.82,0.04,-0.02,0.05,-1.07,5001,979.93,22.14
458,0.51,-0.23,0.82,0.04,-0.02,0.05,-1.07,5014,979.88,22.14
459,0.51,-0.23,0.83,0.04,-0.02,0.04,-1.08,5026,979.88,22.14
460,0.51,-0.23,0.83,0.04,-0.02,0.04,-1.09,5040,979.88,22.14
461,0.50,-0.23,0.83,0.04,-0.02,0.04,-1.09,5053,979.88,22.17
462,0.50,-0.23,0.83,0.04,-0.02,0.05,-1.08,5065,979.88,22.17
463,0.50,-0.23,0.83,0.04,-0.03,0.04,-1.08,5079,979.88,22.17
464,0.50,-0.23,0.83,0.04,-0.03,0.04,-1.08,5092,979.97,22.17
465,0.49,-0.23,0.83,0.04,-0.04,0.04,-1.06,5104,979.97,22.17
466,0.49,-0.23,0.84,0.04,-0.03,0.03,-1.06,5117,979.97,22.17
467,0.49,-0.23,0.84,0.04,-0.03,0.03,-1.06,5130,979.97,22.12
468,0.49,-0.23,0.84,0.04,-0.03,0.04,-1.05,5143,979.97,22.12
469,0.49,-0.23,0.84,0.04,-0.02,0.04,-1.07,5156,979.97,22.12
470,0.48,-0.23,0.84,0.04,-0.02,0.04,-1.07,5169,979.84,22.12
471,0.48,-0.23,0.84,0.04,-0.03,0.04,-1.08,5182,979.84,22.12
472,0.48,-0.23,0.84,0.04,-0.03,0.04,-1.08,5194,979.84,22.12
473,0.48,-0.23,0.85,0.04,-0.02,0.04,-1.08,5208,979.84,22.12
474,0.47,-0.23,0.85,0.04,-0.02,0.04,-1.09,5221,979.84,22.17
475,0.47,-0.23,0.85,0.04,-0.02,0.04,-1.09,5233,979.84,22.17
476,0.47,-0.23,0.85,0.04,-0.04,0.06,-1.05,5246,979.94,22.17
477,0.47,-0.23,0.85,0.04,-0.02,0.04,-1.06,5259,979.94,22.17
478,0.47,-0.23,0.85,0.04,-0.02,0.04,-1.06,5272,979.94,22.17
479,0.46,-0.23,0.85,0.04,-0.02,0.05,-1.06,5285,979.94,22.17
480,0.46,-0.23,0.85,0.04,-0.03,0.04,-1.06,5298,979.94,22.16
481,0.46,-0.23,0.86,0.04,-0.03,0.04,-1.06,5311,979.94,22.16
482,0.46,-0.23,0.86,0.04,-0.04,0.05,-1.08,5324,979.87,22.16
483,0.45,-0.23,0.86,0.04,-0.04,0.05,-1.08,5337,979.87,22.16
484,0.45,-0.23,0.86,0.04,-0.02,0.03,-1.10,5350,979.87,22.16
485,0.45,-0.23,0.86,0.04,-0.03,0.06,-1.10,5362,979.87,22.16
486,0.45,-0.23,0.86,0.04,-0.03,0.06,-1.10,5376,979.87,22.12
487,0.44,-0.23,0.86,0.04,-0.03,0.05,-1.09,5389,979.87,22.12
488,0.44,-0.23,0.86,0.04,-0.02,0.05,-1.09,5401,979.87,22.12
489,0.44,-0.23,0.86,0.04,-0.02,0.05,-1.09,5414,979.83,22.12
490,0.44,-0.23,0.87,0.04,-0.02,0.05,-1.07,5427,979.83,22.12
491,0.44,-0.23,0.87,0.04,-0.02,0.04,-1.06,5440,979.83,22.12
492,0.43,-0.23,0.87,0.04,-0.02,0.04,-1.06,5453,979.83,22.13
493,0.43,-0.23,0.87,0.04,-0.03,0.04,-1.05,5466,979.83,22.13
494,0.43,-0.23,0.87,0.04,-0.03,0.04,-1.05,5479,979.83,22.13
495,0.43,-0.23,0.87,0.04,-0.03,0.04,-1.05,5491,979.87,22.13
496,0.42,-0.23,0.87,0.04,-0.03,0.03,-1.06,5505,979.87,22.13
497,0.42,-0.23,0.87,0.04,-0.03,0.03,-1.06,5518,979.87,22.13
498,0.42,-0.23,0.88,0.04,-0.04,0.03,-1.05,5530,979.87,22.16
499,0.42,-0.23,0.88,0.04,-0.03,0.04,-1.06,5543,979.87,22.16
500,0.42,-0.23,0.88,0.04,-0.03,0.04,-1.06,5557,979.87,22.16
501,0.41,-0.23,0.88,0.04,-0.03,0.03,-1.06,5569,979.92,22.16
502,0.41,-0.23,0.88,0.04,-0.03,0.04,-1.07,5582,979.92,22.16
503,0.41,-0.23,0.88,0.04,-0.03,0.04,-1.07,5595,979.92,22.16
504,0.41,-0.23,0.88,0.04,-0.02,0.05,-1.08,5608,979.92,22.16
505,0.41,-0.23,0.88,0.04,-0.02,0.05,-1.08,5621,979.92,22.15
506,0.40,-0.23,0.88,0.04,-0.02,0.06,-1.09,5634,979.92,22.15
507,0.40,-0.23,0.88,0.04,-0.02,0.04,-1.09,5647,979.88,22.15
508,0.40,-0.23,0.89,0.04,-0.02,0.04,-1.09,5660,979.88,22.15
509,0.40,-0.23,0.89,0.04,-0.03,0.03,-1.07,5672,979.88,22.15
